,order_id,product_id_ord,order_amount,day_of_week,quality_assessment,region,number_product
54764,54765,85,5357.659968395543,1,3,Novosibirsk region,14
54765,54766,36,260.2967766012207,0,4,Moscow,8
54766,54767,51,2626.6788336699783,0,3,Moscow region,8
54767,54768,79,1324.6617418168785,0,5,Leningrad region,9
54768,54769,45,4712.86138473949,1,7,Sverdlovsk region,5
54769,54770,96,2936.6833128395147,0,5,Novosibirsk region,10
54770,54771,5,635.7663952132939,0,6,Moscow,14
54771,54772,16,5771.883307906414,1,10,Moscow region,1
54772,54773,36,260.2967766012207,0,2,Leningrad region,9
54773,54774,11,166.04204426548068,0,4,Sverdlovsk region,10
54774,54775,90,4111.041882085058,1,9,Novosibirsk region,4
54775,54776,79,1324.6617418168785,0,5,Moscow,13
54776,54777,8,1036.4985586856592,0,5,Moscow region,5
54777,54778,22,8658.54681068168,1,4,Leningrad region,9
54778,54779,32,1664.396055731571,0,2,Sverdlovsk region,11
54779,54780,24,11057.415949130127,1,5,Novosibirsk region,10
54780,54781,53,20608.7700299446,1,6,Moscow,3
54781,54782,59,1113.7181271920028,0,6,Moscow region,3
54782,54783,34,1835.1835368623247,0,4,Leningrad region,9
54783,54784,44,5984.022234825102,1,3,Sverdlovsk region,7
54784,54785,86,103.47277643616286,0,4,Novosibirsk region,2
54785,54786,1,3440.1265150597756,0,1,Moscow,6
54786,54787,70,5898.278813520219,1,3,Moscow region,7
54787,54788,48,1283.356059749658,0,6,Leningrad region,4
54788,54789,91,2377.0415503557633,0,3,Sverdlovsk region,10
54789,54790,62,11932.268584253756,1,5,Novosibirsk region,8
54790,54791,77,16405.18138236295,1,8,Moscow,3
54791,54792,38,11061.179429889095,1,4,Moscow region,4
54792,54793,51,2626.6788336699783,0,4,Leningrad region,6
54793,54794,86,103.47277643616286,0,3,Sverdlovsk region,11
54794,54795,99,1017.402259832958,0,3,Novosibirsk region,3
54795,54796,48,1283.356059749658,0,6,Moscow,5
54796,54797,90,4111.041882085058,1,8,Moscow region,6
54797,54798,69,1180.2669251895509,0,5,Leningrad region,10
54798,54799,15,299.79442682160163,0,2,Sverdlovsk region,2
54799,54800,40,16862.020253670034,1,5,Novosibirsk region,6
54800,54801,14,1056.0474726593802,0,1,Moscow,7
54801,54802,97,8363.97247601507,1,4,Moscow region,3
54802,54803,43,4529.601785201896,1,4,Leningrad region,13
54803,54804,54,131.76052473491197,0,3,Sverdlovsk region,10
54804,54805,12,2679.543413943801,0,2,Novosibirsk region,13
54805,54806,41,956.7395900644001,0,3,Moscow,10
54806,54807,29,2654.7088415145663,0,3,Moscow region,4
54807,54808,6,312.3670604397639,0,1,Leningrad region,13
54808,54809,18,9425.1432212045,1,10,Sverdlovsk region,6
54809,54810,28,1202.0860092482405,0,1,Novosibirsk region,4
54810,54811,25,8267.099390506328,1,4,Moscow,1
54811,54812,70,5898.278813520219,1,9,Moscow region,11
54812,54813,59,1113.7181271920028,0,1,Leningrad region,5
54813,54814,65,201.01729424773487,0,6,Sverdlovsk region,10
54814,54815,21,116.635777911937,0,3,Novosibirsk region,9
54815,54816,6,312.3670604397639,0,6,Moscow,6
54816,54817,56,2852.9518771096864,0,4,Moscow region,14
54817,54818,10,930.2902909719237,0,4,Leningrad region,13
54818,54819,2,3351.826048509307,0,2,Sverdlovsk region,7
54819,54820,53,20608.7700299446,1,4,Novosibirsk region,13
54820,54821,42,271.9352393966777,0,5,Moscow,9
54821,54822,23,1359.1018453504219,0,1,Moscow region,4
54822,54823,30,3098.325990666074,0,2,Leningrad region,5
54823,54824,77,16405.18138236295,1,7,Sverdlovsk region,14
54824,54825,50,7574.6620600965925,1,5,Novosibirsk region,7
54825,54826,86,103.47277643616286,0,4,Moscow,13
54826,54827,4,289.23800825574665,0,2,Moscow region,14
54827,54828,16,5771.883307906414,1,4,Leningrad region,7
54828,54829,96,2936.6833128395147,0,4,Sverdlovsk region,4
54829,54830,12,2679.543413943801,0,2,Novosibirsk region,14
54830,54831,91,2377.0415503557633,0,3,Moscow,5
54831,54832,94,497.7333279441067,0,3,Moscow region,4
54832,54833,3,1259.5067823665365,0,3,Leningrad region,8
54833,54834,72,19776.443678516436,1,10,Sverdlovsk region,13
54834,54835,10,930.2902909719237,0,3,Novosibirsk region,11
54835,54836,16,5771.883307906414,1,8,Moscow,13
54836,54837,24,11057.415949130127,1,4,Moscow region,3
54837,54838,3,1259.5067823665365,0,6,Leningrad region,10
54838,54839,54,131.76052473491197,0,2,Sverdlovsk region,6
54839,54840,90,4111.041882085058,1,8,Novosibirsk region,11
54840,54841,50,7574.6620600965925,1,4,Moscow,2
54841,54842,77,16405.18138236295,1,7,Moscow region,12
54842,54843,24,11057.415949130127,1,9,Leningrad region,6
54843,54844,41,956.7395900644001,0,1,Sverdlovsk region,10
54844,54845,91,2377.0415503557633,0,2,Novosibirsk region,8
54845,54846,57,1250.7300733236812,0,4,Moscow,12
54846,54847,7,4844.7768573382355,1,5,Moscow region,14
54847,54848,79,1324.6617418168785,0,2,Leningrad region,1
54848,54849,43,4529.601785201896,1,10,Sverdlovsk region,10
54849,54850,25,8267.099390506328,1,7,Novosibirsk region,3
54850,54851,64,8203.568153534587,1,7,Moscow,3
54851,54852,97,8363.97247601507,1,5,Moscow region,12
54852,54853,15,299.79442682160163,0,1,Leningrad region,10
54853,54854,74,15803.664670503786,1,10,Sverdlovsk region,3
54854,54855,75,620.7347474720593,0,3,Novosibirsk region,5
54855,54856,4,289.23800825574665,0,4,Moscow,6
54856,54857,17,1507.195900611043,0,3,Moscow region,4
54857,54858,51,2626.6788336699783,0,1,Leningrad region,8
54858,54859,98,796.1216275524662,0,6,Sverdlovsk region,11
54859,54860,1,3440.1265150597756,0,3,Novosibirsk region,2
54860,54861,94,497.7333279441067,0,6,Moscow,8
54861,54862,94,497.7333279441067,0,1,Moscow region,9
54862,54863,59,1113.7181271920028,0,4,Leningrad region,12
54863,54864,52,2884.931130543534,0,1,Sverdlovsk region,1
54864,54865,31,683.0752997378595,0,1,Novosibirsk region,8
54865,54866,8,1036.4985586856592,0,4,Moscow,3
54866,54867,56,2852.9518771096864,0,5,Moscow region,5
54867,54868,88,94.27268159286189,0,6,Leningrad region,7
54868,54869,12,2679.543413943801,0,6,Sverdlovsk region,13
54869,54870,34,1835.1835368623247,0,4,Novosibirsk region,13
54870,54871,28,1202.0860092482405,0,3,Moscow,2
54871,54872,95,10055.732465470695,1,7,Moscow region,14
54872,54873,22,8658.54681068168,1,6,Leningrad region,3
54873,54874,68,671.4580874340995,0,5,Sverdlovsk region,3
54874,54875,24,11057.415949130127,1,4,Novosibirsk region,9
54875,54876,93,5311.341568789805,1,6,Moscow,8
54876,54877,15,299.79442682160163,0,5,Moscow region,12
54877,54878,50,7574.6620600965925,1,5,Leningrad region,1
54878,54879,63,301.48130882130977,0,3,Sverdlovsk region,14
54879,54880,27,995.4748195382215,0,3,Novosibirsk region,10
54880,54881,8,1036.4985586856592,0,3,Moscow,4
54881,54882,55,357.57227259671777,0,1,Moscow region,5
54882,54883,29,2654.7088415145663,0,1,Leningrad region,13
54883,54884,97,8363.97247601507,1,10,Sverdlovsk region,6
54884,54885,78,428.5518808724182,0,2,Novosibirsk region,2
54885,54886,70,5898.278813520219,1,9,Moscow,6
54886,54887,30,3098.325990666074,0,5,Moscow region,8
54887,54888,6,312.3670604397639,0,1,Leningrad region,5
54888,54889,96,2936.6833128395147,0,2,Sverdlovsk region,6
54889,54890,92,837.3007368437757,0,6,Novosibirsk region,3
54890,54891,72,19776.443678516436,1,9,Moscow,11
54891,54892,87,3288.7307590781784,0,5,Moscow region,6
54892,54893,31,683.0752997378595,0,6,Leningrad region,7
54893,54894,53,20608.7700299446,1,4,Sverdlovsk region,14
54894,54895,97,8363.97247601507,1,10,Novosibirsk region,2
54895,54896,17,1507.195900611043,0,2,Moscow,10
54896,54897,88,94.27268159286189,0,1,Moscow region,10
54897,54898,46,6284.403882827816,1,5,Leningrad region,13
54898,54899,65,201.01729424773487,0,1,Sverdlovsk region,2
54899,54900,31,683.0752997378595,0,5,Novosibirsk region,11
54900,54901,70,5898.278813520219,1,9,Moscow,7
54901,54902,99,1017.402259832958,0,6,Moscow region,13
54902,54903,26,1033.141893562235,0,6,Leningrad region,11
54903,54904,14,1056.0474726593802,0,5,Sverdlovsk region,11
54904,54905,22,8658.54681068168,1,8,Novosibirsk region,14
54905,54906,96,2936.6833128395147,0,4,Moscow,5
54906,54907,29,2654.7088415145663,0,2,Moscow region,9
54907,54908,85,5357.659968395543,1,4,Leningrad region,12
54908,54909,57,1250.7300733236812,0,4,Sverdlovsk region,12
54909,54910,76,3479.8189685617717,0,2,Novosibirsk region,12
54910,54911,87,3288.7307590781784,0,3,Moscow,4
54911,54912,28,1202.0860092482405,0,3,Moscow region,1
54912,54913,34,1835.1835368623247,0,5,Leningrad region,5
54913,54914,37,1253.1144914416623,0,4,Sverdlovsk region,6
54914,54915,37,1253.1144914416623,0,1,Novosibirsk region,9
54915,54916,17,1507.195900611043,0,3,Moscow,5
54916,54917,20,868.5765842056575,0,3,Moscow region,5
54917,54918,82,1729.5199502744192,0,2,Leningrad region,14
54918,54919,37,1253.1144914416623,0,4,Sverdlovsk region,1
54919,54920,93,5311.341568789805,1,10,Novosibirsk region,11
54920,54921,22,8658.54681068168,1,10,Moscow,14
54921,54922,90,4111.041882085058,1,5,Moscow region,14
54922,54923,57,1250.7300733236812,0,5,Leningrad region,4
54923,54924,11,166.04204426548068,0,1,Sverdlovsk region,8
54924,54925,84,228.79879303505825,0,1,Novosibirsk region,11
54925,54926,47,1582.5156202485107,0,3,Moscow,8
54926,54927,94,497.7333279441067,0,3,Moscow region,8
54927,54928,1,3440.1265150597756,0,5,Leningrad region,3
54928,54929,11,166.04204426548068,0,4,Sverdlovsk region,10
54929,54930,37,1253.1144914416623,0,5,Novosibirsk region,6
54930,54931,88,94.27268159286189,0,6,Moscow,3
54931,54932,52,2884.931130543534,0,1,Moscow region,9
54932,54933,4,289.23800825574665,0,6,Leningrad region,5
54933,54934,86,103.47277643616286,0,6,Sverdlovsk region,1
54934,54935,6,312.3670604397639,0,6,Novosibirsk region,9
54935,54936,59,1113.7181271920028,0,5,Moscow,14
54936,54937,66,1510.729934348859,0,4,Moscow region,11
54937,54938,22,8658.54681068168,1,7,Leningrad region,13
54938,54939,20,868.5765842056575,0,4,Sverdlovsk region,4
54939,54940,97,8363.97247601507,1,7,Novosibirsk region,5
54940,54941,17,1507.195900611043,0,1,Moscow,11
54941,54942,46,6284.403882827816,1,10,Moscow region,1
54942,54943,46,6284.403882827816,1,9,Leningrad region,11
54943,54944,91,2377.0415503557633,0,1,Sverdlovsk region,1
54944,54945,4,289.23800825574665,0,5,Novosibirsk region,9
54945,54946,67,30.19304199674977,0,4,Moscow,2
54946,54947,38,11061.179429889095,1,8,Moscow region,7
54947,54948,50,7574.6620600965925,1,3,Leningrad region,12
54948,54949,42,271.9352393966777,0,6,Sverdlovsk region,12
54949,54950,38,11061.179429889095,1,3,Novosibirsk region,11
54950,54951,50,7574.6620600965925,1,6,Moscow,4
54951,54952,48,1283.356059749658,0,3,Moscow region,14
54952,54953,84,228.79879303505825,0,3,Leningrad region,4
54953,54954,90,4111.041882085058,1,4,Sverdlovsk region,11
54954,54955,11,166.04204426548068,0,4,Novosibirsk region,3
54955,54956,30,3098.325990666074,0,4,Moscow,12
54956,54957,75,620.7347474720593,0,3,Moscow region,8
54957,54958,41,956.7395900644001,0,6,Leningrad region,12
54958,54959,68,671.4580874340995,0,5,Sverdlovsk region,11
54959,54960,21,116.635777911937,0,4,Novosibirsk region,4
54960,54961,3,1259.5067823665365,0,4,Moscow,11
54961,54962,74,15803.664670503786,1,9,Moscow region,9
54962,54963,78,428.5518808724182,0,3,Leningrad region,13
54963,54964,28,1202.0860092482405,0,3,Sverdlovsk region,12
54964,54965,84,228.79879303505825,0,3,Novosibirsk region,4
54965,54966,17,1507.195900611043,0,1,Moscow,11
54966,54967,24,11057.415949130127,1,3,Moscow region,9
54967,54968,78,428.5518808724182,0,4,Leningrad region,10
54968,54969,59,1113.7181271920028,0,1,Sverdlovsk region,8
54969,54970,3,1259.5067823665365,0,1,Novosibirsk region,8
54970,54971,70,5898.278813520219,1,3,Moscow,3
54971,54972,61,347.3315263615517,0,5,Moscow region,7
54972,54973,95,10055.732465470695,1,5,Leningrad region,5
54973,54974,4,289.23800825574665,0,5,Sverdlovsk region,11
54974,54975,47,1582.5156202485107,0,5,Novosibirsk region,3
54975,54976,83,225.93281829143814,0,6,Moscow,11
54976,54977,4,289.23800825574665,0,3,Moscow region,11
54977,54978,99,1017.402259832958,0,1,Leningrad region,7
54978,54979,88,94.27268159286189,0,3,Sverdlovsk region,11
54979,54980,64,8203.568153534587,1,7,Novosibirsk region,6
54980,54981,58,8681.774695722743,1,3,Moscow,11
54981,54982,23,1359.1018453504219,0,2,Moscow region,2
54982,54983,93,5311.341568789805,1,9,Leningrad region,10
54983,54984,49,1079.8649953162285,0,1,Sverdlovsk region,2
54984,54985,30,3098.325990666074,0,5,Novosibirsk region,6
54985,54986,4,289.23800825574665,0,6,Moscow,6
54986,54987,87,3288.7307590781784,0,2,Moscow region,1
54987,54988,26,1033.141893562235,0,3,Leningrad region,4
54988,54989,23,1359.1018453504219,0,3,Sverdlovsk region,5
54989,54990,45,4712.86138473949,1,8,Novosibirsk region,10
54990,54991,65,201.01729424773487,0,3,Moscow,2
54991,54992,6,312.3670604397639,0,3,Moscow region,12
54992,54993,32,1664.396055731571,0,3,Leningrad region,6
54993,54994,95,10055.732465470695,1,7,Sverdlovsk region,1
54994,54995,34,1835.1835368623247,0,5,Novosibirsk region,6
54995,54996,16,5771.883307906414,1,5,Moscow,11
54996,54997,1,3440.1265150597756,0,5,Moscow region,6
54997,54998,67,30.19304199674977,0,1,Leningrad region,6
54998,54999,7,4844.7768573382355,1,8,Sverdlovsk region,5
54999,55000,46,6284.403882827816,1,8,Novosibirsk region,12
55000,55001,28,1202.0860092482405,0,1,Moscow,6
55001,55002,13,3820.9618394109816,1,6,Moscow region,13
55002,55003,55,357.57227259671777,0,1,Leningrad region,8
55003,55004,97,8363.97247601507,1,10,Sverdlovsk region,9
55004,55005,57,1250.7300733236812,0,5,Novosibirsk region,7
55005,55006,74,15803.664670503786,1,5,Moscow,10
55006,55007,57,1250.7300733236812,0,3,Moscow region,8
55007,55008,30,3098.325990666074,0,1,Leningrad region,12
55008,55009,49,1079.8649953162285,0,6,Sverdlovsk region,14
55009,55010,1,3440.1265150597756,0,2,Novosibirsk region,9
55010,55011,99,1017.402259832958,0,6,Moscow,2
55011,55012,48,1283.356059749658,0,4,Moscow region,11
55012,55013,52,2884.931130543534,0,6,Leningrad region,13
55013,55014,78,428.5518808724182,0,2,Sverdlovsk region,5
55014,55015,86,103.47277643616286,0,5,Novosibirsk region,7
55015,55016,33,4806.03792245232,1,6,Moscow,3
55016,55017,77,16405.18138236295,1,3,Moscow region,5
55017,55018,87,3288.7307590781784,0,2,Leningrad region,12
55018,55019,34,1835.1835368623247,0,2,Sverdlovsk region,13
55019,55020,64,8203.568153534587,1,9,Novosibirsk region,10
55020,55021,22,8658.54681068168,1,9,Moscow,13
55021,55022,78,428.5518808724182,0,2,Moscow region,7
55022,55023,49,1079.8649953162285,0,2,Leningrad region,11
55023,55024,11,166.04204426548068,0,2,Sverdlovsk region,4
55024,55025,65,201.01729424773487,0,3,Novosibirsk region,7
55025,55026,92,837.3007368437757,0,3,Moscow,14
55026,55027,72,19776.443678516436,1,5,Moscow region,7
55027,55028,50,7574.6620600965925,1,8,Leningrad region,2
55028,55029,53,20608.7700299446,1,9,Sverdlovsk region,4
55029,55030,16,5771.883307906414,1,4,Novosibirsk region,9
55030,55031,50,7574.6620600965925,1,7,Moscow,11
55031,55032,21,116.635777911937,0,2,Moscow region,4
55032,55033,68,671.4580874340995,0,6,Leningrad region,6
55033,55034,23,1359.1018453504219,0,3,Sverdlovsk region,4
55034,55035,64,8203.568153534587,1,6,Novosibirsk region,9
55035,55036,13,3820.9618394109816,1,3,Moscow,14
55036,55037,35,1123.91035220221,0,3,Moscow region,9
55037,55038,2,3351.826048509307,0,3,Leningrad region,12
55038,55039,41,956.7395900644001,0,4,Sverdlovsk region,11
55039,55040,79,1324.6617418168785,0,1,Novosibirsk region,10
55040,55041,36,260.2967766012207,0,4,Moscow,10
55041,55042,53,20608.7700299446,1,8,Moscow region,7
55042,55043,53,20608.7700299446,1,7,Leningrad region,1
55043,55044,65,201.01729424773487,0,3,Sverdlovsk region,8
55044,55045,77,16405.18138236295,1,6,Novosibirsk region,11
55045,55046,76,3479.8189685617717,0,6,Moscow,12
55046,55047,40,16862.020253670034,1,6,Moscow region,10
55047,55048,78,428.5518808724182,0,2,Leningrad region,8
55048,55049,36,260.2967766012207,0,2,Sverdlovsk region,13
55049,55050,9,4944.032213587976,1,4,Novosibirsk region,13
55050,55051,22,8658.54681068168,1,6,Moscow,8
55051,55052,88,94.27268159286189,0,5,Moscow region,2
55052,55053,90,4111.041882085058,1,4,Leningrad region,8
55053,55054,67,30.19304199674977,0,3,Sverdlovsk region,14
55054,55055,13,3820.9618394109816,1,10,Novosibirsk region,11
55055,55056,92,837.3007368437757,0,5,Moscow,9
55056,55057,50,7574.6620600965925,1,7,Moscow region,9
55057,55058,43,4529.601785201896,1,5,Leningrad region,10
55058,55059,93,5311.341568789805,1,4,Sverdlovsk region,7
55059,55060,6,312.3670604397639,0,1,Novosibirsk region,5
55060,55061,99,1017.402259832958,0,1,Moscow,11
55061,55062,58,8681.774695722743,1,3,Moscow region,1
55062,55063,93,5311.341568789805,1,4,Leningrad region,7
55063,55064,3,1259.5067823665365,0,1,Sverdlovsk region,1
55064,55065,87,3288.7307590781784,0,6,Novosibirsk region,14
55065,55066,46,6284.403882827816,1,4,Moscow,13
55066,55067,39,1632.4448660204691,0,5,Moscow region,1
55067,55068,81,815.9342807184619,0,6,Leningrad region,9
55068,55069,94,497.7333279441067,0,6,Sverdlovsk region,4
55069,55070,72,19776.443678516436,1,6,Novosibirsk region,11
55070,55071,39,1632.4448660204691,0,4,Moscow,11
55071,55072,56,2852.9518771096864,0,4,Moscow region,5
55072,55073,32,1664.396055731571,0,2,Leningrad region,14
55073,55074,11,166.04204426548068,0,1,Sverdlovsk region,1
55074,55075,2,3351.826048509307,0,3,Novosibirsk region,8
55075,55076,78,428.5518808724182,0,2,Moscow,14
55076,55077,68,671.4580874340995,0,2,Moscow region,6
55077,55078,83,225.93281829143814,0,4,Leningrad region,5
55078,55079,46,6284.403882827816,1,10,Sverdlovsk region,1
55079,55080,26,1033.141893562235,0,6,Novosibirsk region,11
55080,55081,91,2377.0415503557633,0,5,Moscow,11
55081,55082,66,1510.729934348859,0,4,Moscow region,3
55082,55083,18,9425.1432212045,1,10,Leningrad region,3
55083,55084,26,1033.141893562235,0,2,Sverdlovsk region,9
55084,55085,36,260.2967766012207,0,4,Novosibirsk region,12
55085,55086,65,201.01729424773487,0,5,Moscow,4
55086,55087,32,1664.396055731571,0,6,Moscow region,4
55087,55088,94,497.7333279441067,0,6,Leningrad region,12
55088,55089,83,225.93281829143814,0,3,Sverdlovsk region,12
55089,55090,88,94.27268159286189,0,4,Novosibirsk region,1
55090,55091,15,299.79442682160163,0,2,Moscow,10
55091,55092,25,8267.099390506328,1,10,Moscow region,2
55092,55093,17,1507.195900611043,0,4,Leningrad region,10
55093,55094,25,8267.099390506328,1,7,Sverdlovsk region,13
55094,55095,10,930.2902909719237,0,2,Novosibirsk region,8
55095,55096,10,930.2902909719237,0,5,Moscow,6
55096,55097,54,131.76052473491197,0,2,Moscow region,14
55097,55098,74,15803.664670503786,1,7,Leningrad region,12
55098,55099,21,116.635777911937,0,4,Sverdlovsk region,12
55099,55100,92,837.3007368437757,0,5,Novosibirsk region,3
55100,55101,79,1324.6617418168785,0,1,Moscow,10
55101,55102,15,299.79442682160163,0,4,Moscow region,12
55102,55103,79,1324.6617418168785,0,4,Leningrad region,9
55103,55104,40,16862.020253670034,1,9,Sverdlovsk region,13
55104,55105,8,1036.4985586856592,0,3,Novosibirsk region,2
55105,55106,73,604.0496269970082,0,3,Moscow,2
55106,55107,1,3440.1265150597756,0,5,Moscow region,10
55107,55108,15,299.79442682160163,0,6,Leningrad region,4
55108,55109,29,2654.7088415145663,0,4,Sverdlovsk region,5
55109,55110,64,8203.568153534587,1,8,Novosibirsk region,12
55110,55111,86,103.47277643616286,0,2,Moscow,12
55111,55112,78,428.5518808724182,0,4,Moscow region,13
55112,55113,44,5984.022234825102,1,3,Leningrad region,6
55113,55114,63,301.48130882130977,0,3,Sverdlovsk region,5
55114,55115,35,1123.91035220221,0,1,Novosibirsk region,2
55115,55116,64,8203.568153534587,1,7,Moscow,1
55116,55117,98,796.1216275524662,0,2,Moscow region,10
